"intratherm_id","genus_species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","realm_general2","Notes","genus","species","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","lifespan_days","lifespan_days_reference","is_in_south","season_when_away_100km_start","season_when_away_100km_stop","season_inactive_start","season_inactive_stop","season_inactive_start2","season_inactive_stop2","experienced_var_mean","experienced_var_max","sd_cumulative"
251,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",30,34.683,-82.837,"","Clemson, South Carolina",3,42.5,"tmax",NA,NA,7,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
252,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",30,34.683,-82.837,"","Clemson, South Carolina",3,42.6,"tmax",NA,NA,3,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
253,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",30,34.683,-82.837,"","Clemson, South Carolina",3,42.9,"tmax",NA,NA,3,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
254,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",20,34.683,-82.837,"","Clemson, South Carolina",4,39.1,"tmax",NA,NA,8,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
255,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",20,34.683,-82.837,"","Clemson, South Carolina",4,39.3,"tmax",NA,NA,9,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
256,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",20,34.683,-82.837,"","Clemson, South Carolina",4,39.9,"tmax",NA,NA,6,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
257,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",20,34.683,-82.837,"","Clemson, South Carolina",4,40,"tmax",NA,NA,8,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
258,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",20,34.683,-82.837,"","Clemson, South Carolina",4,40.1,"tmax",NA,NA,10,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
259,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",20,34.683,-82.837,"","Clemson, South Carolina",4,40.2,"tmax",NA,NA,10,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
260,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",20,34.683,-82.837,"","Clemson, South Carolina",4,40.7,"tmax",NA,NA,10,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
261,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",20,34.683,-82.837,"","Clemson, South Carolina",4,40.8,"tmax",NA,NA,10,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
262,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",20,34.683,-82.837,"","Clemson, South Carolina",4,41,"tmax",NA,NA,10,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
263,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",20,34.683,-82.837,"","Clemson, South Carolina",4,41.1,"tmax",NA,NA,10,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
264,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",10,34.683,-82.837,"","Clemson, South Carolina",5,39.8,"tmax",NA,NA,5,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
265,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",10,34.683,-82.837,"","Clemson, South Carolina",5,40.5,"tmax",NA,NA,10,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
266,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",10,34.683,-82.837,"","Clemson, South Carolina",5,40.6,"tmax",NA,NA,10,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
267,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Cupp, P. V. 1980. Thermal tolerance of five salientian amphibians during development and metamorphosis. Herpetologica 36:234-244.","Rohr","Anaxyrus woodhousii_34.683_-82.837",10,34.683,-82.837,"","Clemson, South Carolina",5,41.1,"tmax",NA,NA,10,"critical","Motionless and no longer responded to mechanical stimulation with forceps","0.7",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","6.45234770791515","7.17584977740001",6.47428628754409
270,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.","Rohr","Anaxyrus woodhousii_41.682_-69.96",20,41.682,-69.96,"","Chatham, Massachsetts",NA,36.9,"tmax",NA,NA,5,"critical","Abrupt cessation of movement","1",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","NA","NA",NA
271,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.","Rohr","Anaxyrus woodhousii_41.682_-69.96",20,41.682,-69.96,"","Chatham, Massachsetts",NA,37.2,"tmax",NA,NA,5,"critical","Abrupt cessation of movement","1",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","NA","NA",NA
272,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.","Rohr","Anaxyrus woodhousii_41.682_-69.96",20,41.682,-69.96,"","Chatham, Massachsetts",NA,41.3,"tmax",NA,NA,11,"critical","Abrupt cessation of movement","1",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","NA","NA",NA
273,"Anaxyrus woodhousii","Chordata","Amphibia","Anura","Bufonidae",NA,"Sherman, E. 1980. Ontogenetic change in thermal tolerance of the toad Bufo woodhousii fowleri. Comparative Biochemistry and Physiology Part A 65:227-230.","Rohr","Anaxyrus woodhousii_41.682_-69.96",20,41.682,-69.96,"","Chatham, Massachsetts",NA,42.5,"tmax",NA,NA,20,"critical","Abrupt cessation of movement","1",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Anaxyrus","woodhousii",12.7,"Oliveira et al., 2017","Winter","NatureServe, 2020","non-migratory","","","","","Nikki","2920","Oliveira et al., 2017","N","","","0.875","0.125","","","NA","NA",NA
1475,"Lithobates pipiens","Chordata","Amphibia","Anura","Ranidae",NA,"Noland, R., and G. R. Ultsch. 1981. The roles of temperature and dissolved oxygen in microhabitat selection by the tadpoles of a frog (Rana pipiens) and a toad (Bufo terrestris). Copeia 1981:645-652.","Rohr","Lithobates pipiens_33.323_-87.46",22,33.323,-87.46,"","Tuscaloosa County, Alabama",5,37.5,"tmax",NA,NA,17,"critical","Onset of spasms","1",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Lithobates","pipiens",16.5,"Oliveira et al., 2017","Winter","Herbert 2002","non-migratory","","","","","Micky/Nikki","3285","Herbert 2002;Oliveira et al., 2017","N","","","0.875","0.125","","","5.66171649052247","6.36984315888165",5.66627750467882
1476,"Lithobates pipiens","Chordata","Amphibia","Anura","Ranidae",NA,"Noland, R., and G. R. Ultsch. 1981. The roles of temperature and dissolved oxygen in microhabitat selection by the tadpoles of a frog (Rana pipiens) and a toad (Bufo terrestris). Copeia 1981:645-652.","Rohr","Lithobates pipiens_33.323_-87.46",22,33.323,-87.46,"","Tuscaloosa County, Alabama",5,38,"tmax",NA,NA,13,"critical","Onset of spasms","1",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Lithobates","pipiens",16.5,"Oliveira et al., 2017","Winter","Herbert 2002","non-migratory","","","","","Micky/Nikki","3285","Herbert 2002;Oliveira et al., 2017","N","","","0.875","0.125","","","5.66171649052247","6.36984315888165",5.66627750467882
1477,"Lithobates pipiens","Chordata","Amphibia","Anura","Ranidae",NA,"Noland, R., and G. R. Ultsch. 1981. The roles of temperature and dissolved oxygen in microhabitat selection by the tadpoles of a frog (Rana pipiens) and a toad (Bufo terrestris). Copeia 1981:645-652.","Rohr","Lithobates pipiens_33.323_-87.46",22,33.323,-87.46,"","Tuscaloosa County, Alabama",5,38.5,"tmax",NA,NA,36,"critical","Onset of spasms","1",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Lithobates","pipiens",16.5,"Oliveira et al., 2017","Winter","Herbert 2002","non-migratory","","","","","Micky/Nikki","3285","Herbert 2002;Oliveira et al., 2017","N","","","0.875","0.125","","","5.66171649052247","6.36984315888165",5.66627750467882
1478,"Lithobates pipiens","Chordata","Amphibia","Anura","Ranidae",NA,"Noland, R., and G. R. Ultsch. 1981. The roles of temperature and dissolved oxygen in microhabitat selection by the tadpoles of a frog (Rana pipiens) and a toad (Bufo terrestris). Copeia 1981:645-652.","Rohr","Lithobates pipiens_33.323_-87.46",27,33.323,-87.46,"","Tuscaloosa County, Alabama",5,38.8,"tmax",NA,NA,16,"critical","Onset of spasms","1",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Lithobates","pipiens",16.5,"Oliveira et al., 2017","Winter","Herbert 2002","non-migratory","","","","","Micky/Nikki","3285","Herbert 2002;Oliveira et al., 2017","N","","","0.875","0.125","","","5.66171649052247","6.36984315888165",5.66627750467882
1479,"Lithobates pipiens","Chordata","Amphibia","Anura","Ranidae",NA,"Noland, R., and G. R. Ultsch. 1981. The roles of temperature and dissolved oxygen in microhabitat selection by the tadpoles of a frog (Rana pipiens) and a toad (Bufo terrestris). Copeia 1981:645-652.","Rohr","Lithobates pipiens_33.323_-87.46",27,33.323,-87.46,"","Tuscaloosa County, Alabama",5,38.9,"tmax",NA,NA,13,"critical","Onset of spasms","1",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Lithobates","pipiens",16.5,"Oliveira et al., 2017","Winter","Herbert 2002","non-migratory","","","","","Micky/Nikki","3285","Herbert 2002;Oliveira et al., 2017","N","","","0.875","0.125","","","5.66171649052247","6.36984315888165",5.66627750467882
1480,"Lithobates pipiens","Chordata","Amphibia","Anura","Ranidae",NA,"Noland, R., and G. R. Ultsch. 1981. The roles of temperature and dissolved oxygen in microhabitat selection by the tadpoles of a frog (Rana pipiens) and a toad (Bufo terrestris). Copeia 1981:645-652.","Rohr","Lithobates pipiens_33.323_-87.46",27,33.323,-87.46,"","Tuscaloosa County, Alabama",5,39,"tmax",NA,NA,49,"critical","Onset of spasms","1",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Lithobates","pipiens",16.5,"Oliveira et al., 2017","Winter","Herbert 2002","non-migratory","","","","","Micky/Nikki","3285","Herbert 2002;Oliveira et al., 2017","N","","","0.875","0.125","","","5.66171649052247","6.36984315888165",5.66627750467882
1481,"Lithobates pipiens","Chordata","Amphibia","Anura","Ranidae",NA,"Noland, R., and G. R. Ultsch. 1981. The roles of temperature and dissolved oxygen in microhabitat selection by the tadpoles of a frog (Rana pipiens) and a toad (Bufo terrestris). Copeia 1981:645-652.","Rohr","Lithobates pipiens_33.323_-87.46",32,33.323,-87.46,"","Tuscaloosa County, Alabama",5,39,"tmax",NA,NA,16,"critical","Onset of spasms","1",NA,NA,NA,NA,NA,"Larva",NA,"Terrestrial",NA,"Lithobates","pipiens",16.5,"Oliveira et al., 2017","Winter","Herbert 2002","non-migratory","","","","","Micky/Nikki","3285","Herbert 2002;Oliveira et al., 2017","N","","","0.875","0.125","","","5.66171649052247","6.36984315888165",5.66627750467882
